C00428052|01042017|1000|1|1000
C00428052|01062017|1000|1|1000
C00428052|01112017|2000|3|5000
C00428052|01132017|1750|2|3500
C00428052|01202017|2000|1|2000
C00428052|01272017|1000|1|1000
C00428110|02092017|167|16|2746
C00430157|01132017|208|1|208
C00430157|01242017|2500|1|2500
C00430157|01272017|192|8|1475
C00430884|02272017|1000|5|8750
C00430884|02282017|375|2|750
C00432765|01032017|1000|1|1000
C00435321|02152017|81|57|5390
C00435321|02282017|79|77|6565
C00436899|02282017|132|6|835
C00437566|02022017|75|4|325
C00437566|02162017|75|6|445
C00438754|02032017|100|41|5077
C00438754|02172017|80|59|6011
C00450692|01032017|5000|2|10000
C00450692|01062017|192|3|1384
C00450692|01172017|408|2|816
C00450692|01182017|2630|2|5260
C00450692|01232017|5000|1|5000
C00450692|01272017|192|10|1803
C00450692|01312017|192|5|960
C00455733|02272017|230|1|230
C00457242|02282017|208|26|5320
C00458257|01042017|500|12|8150
C00458257|01262017|5000|1|5000
C00459289|01202017|192|1|192
C00468801|02062017|348|2|695
C00469205|02062017|1000|3|6500
C00469205|02072017|1000|1|1000
C00469205|02102017|200|1|200
C00469205|02142017|750|2|1500
C00469205|02152017|145|31|13716
C00469205|02212017|650|2|1300
C00469205|02232017|1000|1|1000
C00469205|02252017|500|1|500
C00469205|02272017|1000|1|1000
C00469205|02282017|300|137|119020
C00478099|02032017|1000|1|1000
C00478099|02282017|250|28|7573
C00478404|02282017|125|27|4734
C00480863|01032017|5000|1|5000
C00480863|01042017|1000|5|12500
C00480863|01052017|250|1|250
C00480863|01062017|2625|2|5250
C00480863|01112017|375|2|750
C00480863|01122017|250|7|6250
C00480863|01132017|750|10|15000
C00480863|01162017|1500|3|6750
C00480863|01172017|250|4|1750
C00480863|01232017|500|7|8499
C00480863|01252017|5000|1|5000
C00481309|01202017|192|1|192
C00482372|02142017|15|2|30
C00482372|02192017|200|1|200
C00482372|02212017|350|3|1000
C00482372|02222017|350|1|350
C00482372|02242017|200|3|450
C00482372|02282017|275|2|550
C00484584|02062017|101|9|1225
C00484584|02212017|101|10|1285
C00489302|02282017|1500|1|1500
C00489948|01152017|208|1|208
C00493940|02282017|5000|1|5000
C00495630|02272017|-2700|1|-2700
C00496752|02282017|305|12|3540
C00507392|02282017|179|12|2576
C00529628|01282017|2500|1|2500
C00529628|01302017|1375|2|2750
C00529909|01132017|1000|1|1000
C00529909|01272017|192|4|680
C00531632|02232017|5000|1|5000
C00532705|01312017|300000|1|300000
C00542027|02142017|2000|1|2000
C00542027|02272017|1500|1|1500
C00545558|01202017|104|2|208
C00546234|01092017|416|1|416
C00546234|01102017|300|1|300
